"Date","EW","Factor","MAXSER","MAXSER_Fac_Constraint","MAXSER_H","MAXSER_Stock_Long_Only","MAXSER_ALL_Long_Only","MAXSER_H_Stock_Long_Only","MAXSER_H_ALL_Long_Only","CYB_ETF","SSE50_ETF","SSE380_ETF","SSE_ETF","HS300_ETF","CSI500_ETF","SZ300_ETF","SZ_ETF","SZ100_ETF","Med_ETF","Bat_ETF","Tech_ETF","Gold_ETF","Bond_ETF","HSI_ETF","FinH_ETF","Brok_ETF","Insur_ETF","Bank_ETF","Bonus_ETF","Fin_ETF","NewE_ETF","SSE","SZ","SZ100","SSE50","CSI500","HS300","CSI100","CYB","SSE380","CYB50"
2021-02-04,-0.0533714017895904,-0.0252708624934409,-0.0273922560263757,-0.0276712552137718,-0.0151409973371471,-0.02928315572951,-0.0321177565696933,-0.016755143768046,-0.0159944199765323,-0.0444170265268357,-0.0287253141831237,-0.0581453634085214,-0.0298210735586482,-0.0278813709820636,-0.0716646833267226,-0.0469890510948905,-0.0320584926884142,-0.0260440569068376,-0.0330727600721588,0,-0.0879881364310433,-0.149611694837826,-0.037940443706252,-0.0696682242990657,-0.039059032401243,-0.183076923076923,-0.127018299246502,0,-0.0266159695817492,-0.0800749620606416,0,-0.0337667936331225,-0.0384625446676561,-0.0271067344786627,-0.0267540764530554,-0.0827201902161997,-0.0270134686516872,-0.0231706504025418,-0.0469556994134155,-0.0601349418760394,-0.03982496179816
2021-02-05,-0.0431862658666897,-0.0269626338576276,-0.016539361880489,-0.0168047176163186,-0.00193426862158141,-0.0158395984898346,-0.0199325167113301,-0.00146582698075448,-0.00172344406098313,-0.0487353485502779,-0.0166709412669913,-0.0696741854636592,-0.0318091451292248,-0.0264606641804298,-0.0855480629379879,-0.0465328467153286,-0.0388076490438697,-0.0287976135842128,-0.00450992182802168,0,-0.0939199209095406,-0.159205116491549,-0.0394511013564282,-0.061065420560748,-0.0199733688415447,-0.19,-0.126659490491568,0,-0.0158428390367557,-0.0643899656763386,-0.015495867768595,-0.0352916106698397,-0.0447415254542066,-0.030137152778316,-0.0167317333237756,-0.095607642128598,-0.0253308114835269,-0.0140076683339891,-0.04899328597258,-0.0714993827027639,-0.0406739423032909
2021-02-08,-0.0350546234761506,-0.0235566704122677,-0.00453894299590518,-0.0052861149593405,0,-0.00164612701845712,-0.00609700260866308,0,0,-0.0487353485502779,-0.00615542446781214,-0.0551378446115288,-0.0278330019880718,-0.0136743029657254,-0.0745735819119402,-0.0337591240875914,-0.0286839145106863,-0.0103258375401557,0,0,-0.0860108749382109,-0.152124257651896,-0.0405583896864,-0.0622943925233648,-0.0195295162006216,-0.187692307692308,-0.131682813060638,0,-0.00570342205323227,-0.0667427151339841,-0.00619834710743805,-0.0253270887472874,-0.0280433473987238,-0.0109115563115474,-0.00400834843249265,-0.0835355950615385,-0.0109069032438976,-0.00221620113442311,-0.0238748436419495,-0.0576462719577467,-0.0119078532172814
2021-02-09,-0.0235451065610919,-0.00316428089897713,0,0,0,0,0,0,0,-0.0061690314620606,0,-0.0340852130325816,-0.00397614314115313,0,-0.0557979637709908,-0.0109489051094891,-0.00393700787401596,0,0,0,-0.0622837370242217,-0.142987665600732,-0.0406612093170403,-0.0629088785046732,-0.0133155792276966,-0.163846153846154,-0.118048080373161,0,0,-0.0604687165802631,0,-0.00572509295126056,-0.00506851188906454,0,0,-0.064009707925228,0,0,-0.00714526550636962,-0.036337702300661,0
2021-02-10,-0.0101642711409689,0,0,0,0,0,0,0,0,0,0,-0.025062656641604,0,0,-0.0450879280708717,0,0,0,0,0,-0.043994068215522,-0.142074006395615,-0.0393008265116462,-0.0457032710280376,-0.0128717265867734,-0.164615384615385,-0.112307140294223,-0.0100541376643465,0,-0.0604687165802631,0,0,0,0,0,-0.0542576636699594,0,0,0,-0.0279296530091978,0
2021-02-18,0,0,-0.0412207043252253,-0.0374766505193026,-0.0330852597617151,-0.0172680204620003,-0.0148686871872267,-0.0229339337278531,-0.0209678771907278,-0.0276343759489827,-0.00124626121635107,-0.0150375939849623,0,-0.00740485620802478,-0.0309401031336775,-0.010365029292474,-0.0138504155124654,-0.026726792784866,-0.0457865168539326,0,-0.0603064755313893,-0.166285975331202,-0.0402262031874084,-0.0205093457943927,0,-0.160769230769231,-0.0972371725870106,0,-0.00430239704978486,-0.0424309707383147,-0.00985221674876835,0,-0.0122046831531524,-0.0240154328935518,-0.00352605140799656,-0.04130335200976,-0.00677334756083514,-0.0096828020666947,-0.027437407839411,-0.0165447263678629,-0.0316100044490594
2021-02-19,0,0,-0.0496999625612279,-0.0449918018576544,-0.0448929265360245,-0.0259870477751264,-0.0228574100297209,-0.0297374297363844,-0.0273771906620801,-0.0373519587002733,-0.00348953140578268,-0.00451127819548858,0,-0.00189426554158789,-0.0170567235224119,-0.010815682739973,-0.00997229916897513,-0.0272767267927851,-0.0463483146067415,0,-0.0657439446366787,-0.169940612151668,-0.0400996559496976,-0.0248107476635516,0,-0.146153846153846,-0.0778614998205951,-0.00766283524904199,-0.00491702519975423,-0.0345884725461635,-0.024630541871921,0,-0.00871709831728806,-0.0251057998337511,-0.00349321063577313,-0.0284129143813316,-0.00497219295609541,-0.00609129793308294,-0.0375754351421013,-0.00646928735555907,-0.0472769797819628
2021-02-22,-0.0128318265336803,-0.0107631076108281,-0.0979152418952428,-0.0902289159973263,-0.0861383399694207,-0.0593698517310299,-0.0561129259442322,-0.065652943027209,-0.064107951371541,-0.0792590343152141,-0.0346460618145563,-0.00952380952380938,-0.0126705653021444,-0.0375408989151024,-0.0261800872669578,-0.038756196484903,-0.0398891966759002,-0.0689617245930488,-0.0963483146067415,0,-0.0934256055363326,-0.160575605299224,-0.0396725590224225,-0.0248107476635516,-0.0123076923076922,-0.17,-0.0993900251166124,-0.0237547892720306,-0.0362630608481868,-0.0487049692920359,-0.0433497536945813,-0.0145348101060342,-0.0391735946844637,-0.0668698388442771,-0.0364055474443784,-0.0351418052059437,-0.0362253057314705,-0.0428475578312474,-0.0805955199441235,-0.0137365976744196,-0.0938457316930333
2021-02-23,-0.0128483131565703,-0.00909695345040018,-0.101544417269745,-0.094015814305264,-0.0880050698033111,-0.0623299358979894,-0.0585860350518373,-0.0696057158111905,-0.0676376958664999,-0.0862435469177043,-0.0314057826520439,-0.0125313283208019,-0.0107212475633528,-0.040123988289995,-0.0288245405262465,-0.0500225326723748,-0.045983379501385,-0.0749010118785747,-0.097752808988764,0,-0.0904597132970839,-0.151895842850617,-0.03864436271602,-0.0198948598130844,-0.0030769230769232,-0.175384615384616,-0.094007893792608,-0.0153256704980841,-0.0313460356484326,-0.0392939714614543,-0.0492610837438423,-0.0161818131643368,-0.0450436381783955,-0.0724464246938199,-0.0324715307366916,-0.0388851684193857,-0.0392668784549172,-0.0441826793081492,-0.0883038866163061,-0.0129296445814895,-0.0986001783818486
2021-02-24,-0.0283121649139488,-0.0289748497379438,-0.109253855298977,-0.101893018947321,-0.103250426674271,-0.0770977592408892,-0.076082807676721,-0.0867947492054828,-0.0880679914836838,-0.118129365320377,-0.0558325024925225,-0.0265664160401,-0.0341130604288499,-0.0654382641639403,-0.041253470844903,-0.056782334384858,-0.064819944598338,-0.104157501099868,-0.138202247191011,0,-0.1097380128522,-0.15372316126085,-0.0368885197927787,-0.0524626168224301,-0.0158241758241758,-0.17923076923077,-0.101184068891281,-0.0306513409961685,-0.0528580208973571,-0.0510577187496813,-0.0955665024630541,-0.0357364979081038,-0.0683854168751664,-0.101887361031336,-0.0553693433848768,-0.052660407050203,-0.0637342808125829,-0.0678444843074849,-0.1190324558475,-0.0302782122729742,-0.134093191680669
2021-02-25,-0.0160606064655603,-0.0215083747156183,-0.121638668142985,-0.113002430797943,-0.109066720714759,-0.0814261119473901,-0.0787703062472721,-0.0886188517545469,-0.0884933544356155,-0.1260249013058,-0.0421236291126622,-0.0305764411027568,-0.0253411306042886,-0.0566557602893062,-0.0460134867116225,-0.0730058584948173,-0.067590027700831,-0.103937527496701,-0.135955056179775,0,-0.112703905091449,-0.16171767930562,-0.0370071578281328,-0.0389439252336451,0,-0.178461538461539,-0.0850376749192675,-0.0153256704980843,-0.0442532267977873,-0.0345884725461636,-0.104433497536946,-0.0300641637501328,-0.0710081236230755,-0.10236463366056,-0.0440607240027495,-0.0580279273152071,-0.0582260770842036,-0.0587473182738242,-0.127902310676274,-0.0325781015199182,-0.142629087785664
2021-02-26,-0.0396746525603664,-0.038900415432407,-0.125103817008852,-0.116644147966152,-0.116652746366504,-0.0893229991876165,-0.0893740227050976,-0.098463463907651,-0.101367752129246,-0.145460066808382,-0.067048853439681,-0.0320802005012528,-0.0458089668615985,-0.0823144480799036,-0.0670368901229672,-0.0856241550247858,-0.0786703601108033,-0.125714914210295,-0.149719101123596,0,-0.124567474048443,-0.17473732297853,-0.0389686400126545,-0.0690537383177574,-0.0309638028783253,-0.192307692307693,-0.104413347685683,-0.0498084291187739,-0.0602335586969884,-0.0628214660379086,-0.120197044334975,-0.0506166386376379,-0.0911403108798631,-0.123967384547976,-0.067436328928905,-0.0775655109215969,-0.0810917663011629,-0.0827468543682358,-0.14637527728915,-0.0537313258185839,-0.161224714603369
2021-03-01,-0.0306918639206243,-0.0322149090274594,-0.112062370410897,-0.103773629383938,-0.103986243888138,-0.0740879280027982,-0.0739644212097553,-0.0824805336221442,-0.0848503932358706,-0.121166109930155,-0.0595712861415754,-0.0180451127819545,-0.0380116959064329,-0.0669881177888756,-0.0505090572524133,-0.073907165389815,-0.0653739612188364,-0.102177738671359,-0.137359550561798,0,-0.105783489866535,-0.178848789401554,-0.0390081860244392,-0.0622943925233648,-0.0370693414740514,-0.198461538461539,-0.109795479009687,-0.0490421455938695,-0.0590043023970499,-0.0683112147724148,-0.0906403940886698,-0.0391671049584327,-0.0692199295692011,-0.101693657692766,-0.0597387795827901,-0.059580789526224,-0.0669687003284992,-0.0717776992809961,-0.122754133277654,-0.0349055915123384,-0.134148431977586
2021-03-02,-0.0420747270126184,-0.0405525051033087,-0.11182174718608,-0.10440070897825,-0.10817831679149,-0.0822785581265798,-0.0831052869384118,-0.0904187351167327,-0.0940981299459537,-0.131794716064379,-0.076021934197408,-0.0406015037593983,-0.0477582846003901,-0.0788703289133805,-0.0579135263784216,-0.0806669671022983,-0.0698060941828255,-0.110976682798064,-0.160112359550562,0,-0.109243697478992,-0.192325262677022,-0.0352117688931068,-0.0696682242990657,-0.0466637592673353,-0.206923076923077,-0.124506637961966,-0.0567049808429118,-0.074984634296251,-0.0800749620606417,-0.0935960591133003,-0.0507489919289384,-0.0758747997783796,-0.108675792158016,-0.0768903507183476,-0.0675683915578154,-0.0788758877818317,-0.0854534456580933,-0.130914897697444,-0.0428022571737307,-0.143021796078287
2021-03-03,-0.023790527053939,-0.0271900635568456,-0.110401121177089,-0.102829802126038,-0.103184527033582,-0.0779701921945084,-0.0767056670295273,-0.0835656348146938,-0.0850930230304712,-0.119344063164288,-0.0518444666001996,-0.0240601503759396,-0.0321637426900587,-0.0607887032891341,-0.0453523733968003,-0.0748084722848129,-0.0614958448753462,-0.0998680158380996,-0.142415730337079,0,-0.0983687592684138,-0.189355870260393,-0.0358365958793053,-0.0487757009345797,-0.013955516790231,-0.193846153846154,-0.10010764262648,-0.0130268199233714,-0.0516287645974188,-0.0455679700151757,-0.0916256157635466,-0.0322667963144534,-0.0645187689301715,-0.0977820775579985,-0.0524052589023253,-0.0543177403347407,-0.0612127745641143,-0.0643173193818515,-0.121875818458678,-0.0309582635238147,-0.135236488585243
2021-03-04,-0.0440251854649375,-0.0405353604300522,-0.143991454709684,-0.13496153459783,-0.130978618467673,-0.106318532610544,-0.105559194467196,-0.108579940621621,-0.111688833341163,-0.164591557849985,-0.0782652043868397,-0.0436090225563907,-0.0477582846003901,-0.0895470983296023,-0.0614835382784612,-0.104551599819738,-0.0842105263157893,-0.136163660360757,-0.175561797752809,0,-0.128521997034108,-0.197350388305163,-0.0362478744018662,-0.0672102803738321,-0.0244221543829044,-0.210769230769231,-0.111230714029422,-0.0199233716475095,-0.0774431468961281,-0.0557632176649726,-0.150738916256157,-0.0521286911201009,-0.0968653998690423,-0.134646494444377,-0.0794007708372155,-0.072110230896581,-0.090743593298099,-0.0929523130061345,-0.164606959244745,-0.050545830268025,-0.183880532784688
2021-03-05,-0.0447447836606569,-0.040526786379596,-0.15583396493986,-0.14607866610829,-0.136700624890309,-0.112300325064331,-0.111148883913959,-0.112657463889999,-0.115571341837509,-0.15821439416945,-0.0832502492522433,-0.0476190476190472,-0.0477582846003901,-0.0931634234544517,-0.0600290889858522,-0.101847679134745,-0.0853185595567866,-0.13770347558293,-0.175280898876405,0,-0.127533366287692,-0.204659661946094,-0.0351484952742515,-0.0659813084112154,-0.0309638028783252,-0.195384615384616,-0.11302475780409,-0.0291187739463601,-0.0817455439459129,-0.0581159671226179,-0.151724137931034,-0.0525358425266387,-0.0971002038641208,-0.13686471689411,-0.0843600997872945,-0.0718921431824762,-0.0938274201312528,-0.0977359828661372,-0.158719490577405,-0.0536453469843201,-0.178104820029033
2021-03-08,-0.0676342794524256,-0.0547117005972526,-0.193693516528803,-0.181757800427139,-0.172724287733277,-0.139211047506641,-0.1387875571372,-0.144059030373324,-0.14829715574871,-0.200425144245369,-0.112412761714856,-0.0661654135338343,-0.0643274853801172,-0.125193731703117,-0.0825069416898058,-0.140603875619648,-0.12409972299169,-0.196766388033436,-0.229494382022472,0,-0.161146811665843,-0.196208314298767,-0.0351564044766084,-0.0813434579439254,-0.042302660270388,-0.21,-0.120918550412629,-0.0452107279693486,-0.104486785494776,-0.0683112147724148,-0.198029556650246,-0.0743347975524924,-0.131462427880702,-0.176527610851989,-0.112968756411304,-0.0932106194382434,-0.125297812698965,-0.128692063165051,-0.200645724259824,-0.0759256800577343,-0.221807368577056
2021-03-09,-0.0800477667851826,-0.0739060718158928,-0.193812023149763,-0.181949343932376,-0.17152237250122,-0.140939431777224,-0.143757986558804,-0.144870299509357,-0.152611472620183,-0.226541147889463,-0.126370887337986,-0.0937343358395988,-0.0867446393762185,-0.142586533494059,-0.103133677112257,-0.157278053177107,-0.152354570637119,-0.201055873295205,-0.249157303370787,0,-0.185862580326249,-0.199177706715396,-0.0362320559971526,-0.0807289719626172,-0.0597470562581771,-0.231538461538462,-0.134553283100107,-0.0636015325670497,-0.118623232944069,-0.087133210433578,-0.214778325123152,-0.0911419610796914,-0.155775786416873,-0.199912878746743,-0.12881009740305,-0.114720311963844,-0.144070277090364,-0.145681610398436,-0.228589311397257,-0.097896991748885,-0.250266047018237
2021-03-10,-0.0840061417874457,-0.0738975132761834,-0.177608367847675,-0.166692442889571,-0.155936444053441,-0.129424281539871,-0.132997839234314,-0.12935247744871,-0.137840445145443,-0.214697843911327,-0.121884346959123,-0.0902255639097741,-0.0867446393762185,-0.13897020836921,-0.112521486182732,-0.161784587652095,-0.148476454293629,-0.201055873295205,-0.229213483146068,0,-0.179930795847752,-0.190954773869347,-0.0356388658203818,-0.0758130841121498,-0.061491495856956,-0.234615384615385,-0.143164693218514,-0.0659003831417623,-0.118623232944069,-0.0879174602527931,-0.203940886699507,-0.0915626129548226,-0.150286497522965,-0.187820447307064,-0.123240173354596,-0.121350848084667,-0.138454871207528,-0.139003814154274,-0.215919538113734,-0.100823562161612,-0.232195232561502
2021-03-11,-0.067451437266287,-0.0563558489192861,-0.172969225055854,-0.162182145900706,-0.151530856287139,-0.123190536194845,-0.124116706835974,-0.124404539194567,-0.129862901280156,-0.195262678408746,-0.0992023928215356,-0.0741854636591476,-0.0662768031189087,-0.116755639745135,-0.088721406849134,-0.141054529067147,-0.132409972299169,-0.171139463264408,-0.208707865168539,0,-0.171033119130006,-0.183873915029695,-0.0363111480207219,-0.061065420560748,-0.0383776711731356,-0.223846153846154,-0.124147829207032,-0.0390804597701148,-0.0983405039950831,-0.063605715857124,-0.176354679802955,-0.0701636668030243,-0.131302538137842,-0.169836793810935,-0.100092046007166,-0.0993816741533013,-0.117000062899048,-0.117417562156235,-0.195451615776753,-0.0776284499473209,-0.209105822359789
2021-03-12,-0.0682408750699625,-0.0521727396594479,-0.174859701698877,-0.163758191134735,-0.150660825710063,-0.123133965691598,-0.123340594355954,-0.121402679766611,-0.126332757097766,-0.192833282720923,-0.0984546360917251,-0.0696741854636589,-0.0614035087719302,-0.114516962286895,-0.088060293534312,-0.140603875619648,-0.128531855955679,-0.168939727232732,-0.207865168539326,0,-0.175976272862087,-0.195066240292372,-0.0362320559971524,-0.0647523364485983,-0.033144352376799,-0.223076923076923,-0.125583064226767,-0.0291187739463601,-0.0977258758451137,-0.0596844667610481,-0.163546798029557,-0.0657681956014987,-0.129381756257077,-0.166537105476817,-0.0982866226924671,-0.0981427034571623,-0.113872673352952,-0.113359034967597,-0.192452825656588,-0.073605450860366,-0.202854127302416
2021-03-15,-0.0802684882611799,-0.0580216521696715,-0.205609783917361,-0.193015449141078,-0.174946619306934,-0.14667596739866,-0.146340472017987,-0.141975024602765,-0.147199782548379,-0.22411175220164,-0.113160518444666,-0.077694235588972,-0.0682261208577001,-0.132081970036163,-0.0940103133677115,-0.155475439387111,-0.146814404432133,-0.197316322041355,-0.239606741573034,0,-0.20909540286703,-0.18775696665144,-0.03673033574564,-0.0733551401869162,-0.0344526820758833,-0.239230769230769,-0.138500179404377,-0.0206896551724137,-0.113091579594345,-0.064389965676339,-0.194088669950739,-0.0747321009218197,-0.152997462506804,-0.195336955046495,-0.114595578549778,-0.105173354513558,-0.132956671406508,-0.132670249255066,-0.225494440947374,-0.0811246686289836,-0.24156714772694
2021-03-16,-0.0726885992972195,-0.0513190657389824,-0.198718449643404,-0.186382758488751,-0.172935770135704,-0.142817695040656,-0.141578097418649,-0.140106988606318,-0.144133481881675,-0.216823565138172,-0.107178464606182,-0.0691729323308268,-0.0604288499025346,-0.1263991734114,-0.0936136453788181,-0.149166291122127,-0.145152354570637,-0.188847338319402,-0.233426966292135,0,-0.213544241225903,-0.186386477843765,-0.0380274449321784,-0.0690537383177573,-0.0244221543829044,-0.237692307692308,-0.134194474345174,-0.00919540229885074,-0.103872157344806,-0.0557632176649726,-0.192118226600985,-0.0674846489661727,-0.145298760737968,-0.185950779293635,-0.106580915926903,-0.102075790082422,-0.125411833365013,-0.12289193331261,-0.217262524356583,-0.0725368012100639,-0.233926882938632
2021-03-17,-0.0711413072385889,-0.0538209108936953,-0.182342450933538,-0.170971501431005,-0.155927108041463,-0.129942020760148,-0.130001591430379,-0.125355338788625,-0.130522828742517,-0.208320680230793,-0.108673978065803,-0.0651629072681702,-0.0633528265107216,-0.122438436369898,-0.088324738860241,-0.14375844975214,-0.136842105263158,-0.176198856137264,-0.229494382022472,0,-0.201680672268908,-0.182960255824578,-0.0376636216237591,-0.0696682242990655,-0.0375054513737463,-0.235384615384616,-0.14675278076785,-0.0252873563218392,-0.105716041794714,-0.0675269649531995,-0.179310344827586,-0.067804574900275,-0.134848303995645,-0.174026191022013,-0.108648842012775,-0.0977109921092307,-0.121710604082074,-0.121980240102648,-0.207883238730825,-0.0702453882930576,-0.224598273802756
2021-03-18,-0.0720500392124297,-0.0513021560278907,-0.172218453313937,-0.161333748734234,-0.147047152043249,-0.122649480320601,-0.122762198653732,-0.117159455466127,-0.122168715430026,-0.195262678408746,-0.10493519441675,-0.0556390977443606,-0.0604288499025344,-0.115550198036852,-0.0815813830490549,-0.140153222172149,-0.12797783933518,-0.16454025516938,-0.212921348314607,0,-0.196737518536827,-0.176793056190042,-0.038098627753391,-0.0506191588785049,-0.037941561273441,-0.233076923076923,-0.149982059562253,-0.0214559386973182,-0.104486785494776,-0.0690954645916299,-0.169458128078818,-0.0630652881578978,-0.125190749271389,-0.162165806884181,-0.104982292667678,-0.0906819788485208,-0.114666530617846,-0.115085133208858,-0.194821703761437,-0.0603066726447218,-0.210697924521608
2021-03-19,-0.0931597836002851,-0.0646819659320836,-0.177244682573638,-0.166566962050342,-0.155040781694814,-0.132246376764828,-0.134056803943068,-0.127089789178688,-0.134230510846228,-0.216823565138172,-0.128614157527418,-0.0686716791979947,-0.0760233918128658,-0.139486826244188,-0.0891180748380276,-0.154123479044614,-0.146260387811634,-0.191267047954246,-0.231179775280899,0,-0.215521502718735,-0.180219278209229,-0.0382884486099575,-0.0727406542056077,-0.0623637156563455,-0.241538461538462,-0.165052027269465,-0.049808429118774,-0.127228027043639,-0.0871332104335782,-0.195073891625616,-0.0788667073574578,-0.147613785292433,-0.19030351955681,-0.128212708117844,-0.10042951554221,-0.137855909732274,-0.14042473229666,-0.217438046715018,-0.0688560157113237,-0.237032598776224
2021-03-22,-0.0837676620869063,-0.0562857402647873,-0.174766045492314,-0.163943489750768,-0.151988521990983,-0.128043482580672,-0.128683532276256,-0.124073764477651,-0.129767418747223,-0.208320680230793,-0.121884346959123,-0.051629072681704,-0.0662768031189087,-0.129671086619597,-0.077350257834193,-0.150518251464623,-0.14016620498615,-0.184227892652882,-0.226685393258427,0,-0.208601087493822,-0.184559159433532,-0.0381619013722464,-0.0690537383177571,-0.0484081988661144,-0.229230769230769,-0.156081808396124,-0.031417624521073,-0.119237861094038,-0.0738009635069208,-0.183251231527093,-0.0683758963337165,-0.137905636196131,-0.182726278847417,-0.121657759486347,-0.0860676996616069,-0.129236123007396,-0.134051038303817,-0.209604160465751,-0.055739243585931,-0.22984391603014
2021-03-23,-0.0906208648793132,-0.0638264936450326,-0.181773583747194,-0.171025575512608,-0.162674790935667,-0.138088394025325,-0.139363281677273,-0.137001585119644,-0.143497912940221,-0.216823565138172,-0.126620139581256,-0.0621553884711776,-0.0750487329434701,-0.137420354744274,-0.0879280708713476,-0.157278053177106,-0.146814404432133,-0.192586889573251,-0.226685393258427,0,-0.210084033613446,-0.181132937414345,-0.037932534503895,-0.0850303738317758,-0.0492804186655037,-0.223846153846154,-0.152493720846788,-0.0367816091954026,-0.124769514443762,-0.0738009635069208,-0.206896551724138,-0.077014681150857,-0.147534485693455,-0.191565560342291,-0.127134820852346,-0.0986084751578645,-0.137484817404478,-0.139907531292319,-0.218444576047157,-0.0675576461747156,-0.239756802081903
2021-03-24,-0.101701315541327,-0.072206034248589,-0.185765241423803,-0.175177670222113,-0.168569809577197,-0.145560646141069,-0.147792295807811,-0.144463463063692,-0.152172429199227,-0.227755845733374,-0.139082751744766,-0.0771929824561401,-0.0847953216374271,-0.150508007577062,-0.0978447705936799,-0.169445696259576,-0.157894736842105,-0.206005279366476,-0.230898876404495,0,-0.223430548690065,-0.182731841023299,-0.0367382449479969,-0.101621495327103,-0.0610553859572612,-0.22,-0.155364190886257,-0.0513409961685828,-0.135218192993239,-0.085564710795148,-0.222660098522167,-0.0890401626765884,-0.160059067363167,-0.203925891247346,-0.139625832149299,-0.109713990869652,-0.151356115002188,-0.151935928628848,-0.228248167641194,-0.0817350292130314,-0.249706643006095
2021-03-25,-0.100945532258434,-0.0763916321171291,-0.177999922579021,-0.167551961037611,-0.160354963628775,-0.136492254589944,-0.140079180101032,-0.136228961700532,-0.145068170793832,-0.220467658669906,-0.139581256231306,-0.0766917293233079,-0.0896686159844056,-0.151196831410367,-0.095729207986249,-0.169445696259576,-0.157894736842105,-0.206445226572811,-0.222191011235955,0,-0.213049925852695,-0.180219278209229,-0.0359868707240875,-0.0997780373831776,-0.0671609245529875,-0.226923076923077,-0.160028704700394,-0.0574712643678165,-0.135832821143208,-0.0887017100720086,-0.22167487684729,-0.0899787293218275,-0.159193569061885,-0.204565713519791,-0.140164366203256,-0.107559738778835,-0.151758751555323,-0.153452493305157,-0.221984023071465,-0.0817465686908817,-0.245992870338705
2021-03-26,-0.0892597322489732,-0.0629626761537104,-0.1637061763316,-0.153826854089438,-0.145797614839891,-0.123060414913033,-0.125229904077272,-0.121925224718352,-0.128947832279759,-0.195262678408746,-0.124127617148555,-0.0591478696741852,-0.0740740740740743,-0.133287411744446,-0.0839613909824144,-0.152320865254619,-0.139058171745153,-0.181918169819622,-0.191011235955056,0,-0.19080573405833,-0.18250342622202,-0.0372918891129831,-0.0868738317757011,-0.0588748364587878,-0.222307692307693,-0.152134912091854,-0.0475095785440616,-0.121081745543946,-0.0816434616990721,-0.186206896551724,-0.0751700950822582,-0.137359528964141,-0.179615545795635,-0.123817083700206,-0.0938795212853653,-0.132535542223452,-0.136030364391737,-0.195795893860646,-0.0653616446426878,-0.217771400231342
2021-03-29,-0.085654421151491,-0.0612771965672562,-0.161033274129134,-0.151153755107541,-0.142680373971157,-0.119122132021434,-0.121272082482223,-0.11789380546277,-0.124807514273843,-0.199210446401458,-0.122382851445663,-0.058145363408521,-0.0721247563352829,-0.131565352161185,-0.0839613909824144,-0.151419558359621,-0.137950138504155,-0.182578090629125,-0.196348314606742,0,-0.192288680177954,-0.18250342622202,-0.0373709811365525,-0.085644859813084,-0.0571303968600088,-0.224615384615385,-0.155722999641191,-0.042145593869732,-0.119852489244007,-0.0839962111567176,-0.193103448275862,-0.0705790970540301,-0.137260777219893,-0.179627868427221,-0.121835516682032,-0.0934231850270689,-0.131005268488278,-0.13382886904905,-0.199146080211082,-0.0616691900090429,-0.221750267243399
2021-03-30,-0.0767226434758849,-0.0570760331251219,-0.146399853732631,-0.137377640950942,-0.132130432730322,-0.108428711054711,-0.110580695124454,-0.110139700665856,-0.116451731867458,-0.188278165806256,-0.112412761714856,-0.0395989974937341,-0.0672514619883043,-0.123988289994834,-0.0806558244083037,-0.145561063542136,-0.132963988919668,-0.172789265288166,-0.182865168539326,0,-0.181908057340584,-0.192325262677022,-0.0358524142840194,-0.0745841121495326,-0.0518970780636722,-0.224615384615385,-0.155005382131323,-0.0367816091954026,-0.110633066994468,-0.0808592118798572,-0.177339901477832,-0.0647945115048885,-0.12991974433278,-0.170035034456508,-0.112022405995399,-0.0897393911965583,-0.122765923716938,-0.125353753713558,-0.18820261853464,-0.0569014732153165,-0.209214382836349
2021-03-31,-0.0799078181030322,-0.0595833581791267,-0.152172324998052,-0.143031713514809,-0.139250631557623,-0.114946039290008,-0.117097659642239,-0.117404619846197,-0.123784782726976,-0.190707561494078,-0.120887337986042,-0.0541353383458644,-0.0701754385964916,-0.130359910452902,-0.0819780510379481,-0.150518251464623,-0.137396121883657,-0.179498460184778,-0.18876404494382,0,-0.182896688087,-0.201690269529466,-0.0355993198085973,-0.0801144859813082,-0.0540776275621457,-0.236923076923077,-0.165410836024398,-0.0337164750957857,-0.118623232944069,-0.0847804609759328,-0.179310344827586,-0.0687892162910344,-0.13679650055844,-0.178394526728383,-0.121423803115822,-0.0935497301079389,-0.130749849799038,-0.134643041928568,-0.191958129129679,-0.0602184896405316,-0.212030308667123
2021-04-01,-0.0717721372251607,-0.0545436325462002,-0.129946130277582,-0.1215841664372,-0.116539551059044,-0.094382825993483,-0.0970667014685356,-0.0946085025137164,-0.101118428992914,-0.174612815062253,-0.110917248255234,-0.0355889724310775,-0.0643274853801172,-0.11968314103668,-0.0756313632156552,-0.144659756647138,-0.126869806094183,-0.166300043994721,-0.17247191011236,0,-0.167572911517549,-0.185701233439928,-0.0358682326887332,-0.0684392523364487,-0.0540776275621457,-0.231538461538462,-0.160028704700394,-0.0360153256704984,-0.106330669944684,-0.0839962111567177,-0.171428571428571,-0.0621823737449166,-0.124202761970325,-0.164329569252867,-0.110680352820604,-0.0852020594193725,-0.120002756331656,-0.123354893711463,-0.175287049505185,-0.0541824999539722,-0.194887383497254
